position,title,link,product_link,product_id,serpapi_product_api,number_of_comparisons,comparison_link,serpapi_product_api_comparisons,source,price,extracted_price,rating,reviews,badge,thumbnail,delivery,old_price,extracted_old_price,tag,extensions,store_rating,second_hand_condition,Query_List,Query,Proxy_rating,Proxy_reviews,Discount,Promo_1,Promo_2,Proxy_store,Proxy_seller_1,Proxy_seller_2,Proxy_seller_3,Proxy_seller_4,Proxy_seller_5,Proxy_seller_6,Proxy_seller_7,store_reviews,alternative_price
38,Banana Republic Jeans Women's 00p - Petite,http://www.threadtraders.com/banana-republic-jeans-women-s-00p-petite.html,https://www.google.com/shopping/product/14722977159283139182?gl=us,14722977159283139182,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14722977159283139182,,,,Thread Traders,,17.99,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRsDOECfiQ44RyMWo1g5W2OorWFUitganYeOOW6kS5RFWpLnjzr43dyAOZX2ImW_it2Swf1C_nUC97ZAx6tbT78Cm1SZHo9MeuyOsd_8QNQndaUM1FFAZaJ&usqp=CAE,"Delivery by Mon, Oct 9",,,,,,used,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,0,0,,
39,Banana Republic Curvy Straight 27/4 Tall High-rise Straight Leg Ankle,https://www.ebay.com/itm/295557270068?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOopTtIl8anpAeAO6ilo-vk-5qyhqhLsH3C6lgLjGndwbd39C7zcTjlE&com_cvv=81c269aab9bc5fc4177fabac3c77acd26f491510dd5f94a06570d6c819846581,https://www.google.com/shopping/product/1?gl=us&prds=pid:18114204221206537856,18114204221206537856,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=18114204221206537856,,,,eBay,,34.99,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQps0Rpk7_NdCAGqQr1x558_Ewx2mvpjB0AHgeaDr5jHFAF2Nr3DVXEdbvGibaOLyKfKe2kZQqfosTbu9M63s4mbJOmdftCNXCqlsUMHYEE9ougGT6nfxCr9A&usqp=CAE,"Delivery by Tue, Oct 10",,,,,,,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,1,0,,
40,Banana Republic Men's Tapered World Traveler Jean Medium Wash Size 44W 34L,https://bananarepublic.gap.com/browse/product.do?pid=744272002&vid=1&tid=brns000051,https://www.google.com/shopping/product/56118349455049617?gl=us,56118349455049617,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=56118349455049617,,,,Banana Republic,,14.97,4.5,167.0,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR0sYfxmpL2o5tMERb-0MA6im9qAMLpavoswWzuMR5E_-SUgh6UL8yfkohrBXuGWSZpyacp1nWqIhy3pbGarMz-dS-GiQ6NVdTgk7BWwgk&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,120.0,SALE,['SALE'],,,ban_q,banana republic jeans,4.5,167.0,-105.03,0,1,1,0,0,0,1,0,0,0,,
41,Banana Republic Factory Men's Slim Travel Jean Ecru Wash Tall Size 34W,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=411327001&vid=2&tid=bfns000001,https://www.google.com/shopping/product/2617741775872357030?gl=us,2617741775872357030,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=2617741775872357030,,,,Banana Republic Factory,,63.0,4.8,49.0,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQbP2p9mlA2d1jGxBPOvpA8pfuaU3aAhCEg7y2NTaneKVeVWBoMXbqL6c487Q3qL3fy4ek1-TN80TYzmx3fpTg7D5jG41xQvEC20hhukUMK3pgm_OWPOISJ&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,105.0,SALE,['SALE'],4.6,,ban_q,banana republic jeans,4.8,49.0,-42.0,0,1,1,0,0,0,1,0,0,0,,
42,Banana Republic Men's Tapered Organic Cotton Jean Light Wash Size 44W 34L,https://bananarepublic.gap.com/browse/product.do?pid=749653002&vid=1&tid=brns000051,https://www.google.com/shopping/product/10298649116215791391?gl=us,10298649116215791391,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10298649116215791391,,,,Banana Republic,,19.97,4.2,23.0,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRJqGp61ZVAfWtx29foKBiB5UF0N4FG0zCn-RmM8qaLoiYJqPtnV9vZE5E_XEuSQY6knPPVvtGn4tZLiCGgO9M22ffRgvg5ETBHgl_g2wk&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,100.0,SALE,['SALE'],,,ban_q,banana republic jeans,4.2,23.0,-80.03,0,1,1,0,0,0,1,0,0,0,,
43,Banana Republic Women's Stretch Classic Straight Leg Black Jeans Size 08,https://www.bonanza.com/listings/Banana-Republic-Women-s-Stretch-Classic-Straight-Leg-Black-Jeans-Size-08/1525729462?goog_pla=1,https://www.google.com/shopping/product/11781353497425399325?gl=us,11781353497425399325,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11781353497425399325,2,"https://www.google.com/shopping/product/11781353497425399325/offers?hl=en&q=banana+republic+jeans&uule=w+CAIQICINVW5pdGVkIFN0YXRlcw&gl=us&prds=eto:8112654442996583915_0,pid:1216884219250631810&sa=X&ved=0ahUKEwiptpLHiNaBAxX7EFkFHZizDCMQ3q4ECOIT",https://serpapi.com/search.json?engine=google_product&filter=eto%3A8112654442996583915_0%2Cpid%3A1216884219250631810&gl=us&offers=1&product_id=11781353497425399325&sa=X&uule=w+CAIQICINVW5pdGVkIFN0YXRlcw&ved=0ahUKEwiptpLHiNaBAxX7EFkFHZizDCMQ3q4ECOIT,Bonanza - Calbeach,,13.33,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTWlmX1pPjaVuzIL4pdYzqH0DpMH9---6g4dQr9F7YMjc6mIHWYeLskqSqKt5EasE6kVm-2X9GOc03WCfa--x5Xj-PUyKth1Bfs1S7_BVFQysC44FFrOw2g&usqp=CAE,Free delivery,,,,,,used,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,0,0,,
44,Banana Republic Jeans Women's 0,http://www.threadtraders.com/banana-republic-jeans-women-s-0-7916.html,https://www.google.com/shopping/product/16212785919785037443?gl=us,16212785919785037443,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=16212785919785037443,,,,Thread Traders,,17.99,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTJ8orgDek0-c9y5PoUuayCGuyWM1Fe5Hi_1hqjEmqLjKUnlqTM1gLsHagbohjwhON6OOt-hEUD3h2DDRRi6NACPkE7qyoFmwBtxTTrsj8cxQvsnxy-1nQX&usqp=CAE,"Delivery by Mon, Oct 9",,,,,,used,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,0,0,,
45,"Banana Republic Women's Wide Leg Jeans - Blue - 25""",https://www.depop.com/products/totheendsoftheearth-repop-too-small-for-me/?srsltid=AfmBOoo314hy-00X7NMqU_qVf5QRUShGyLIeDjqct_3XfnyrFDoFy_7Twcg,https://www.google.com/shopping/product/7767461020485272476?gl=us,7767461020485272476,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7767461020485272476,,,,Depop,,28.0,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ1ZI8syGfmKbfSo6sgm479PWheyDQulfEGTJ7I8k9wpGbIfRivC6f40seQI6lADYl8JawgkjeQaq7YhppgH7IqyRP6m1tLD6Jpr2Rs6X_R&usqp=CAE,$6.19 delivery,,,,,,,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,0,0,,
46,Banana Republic Men's Slim Organic Cotton Jean Light Wash Size 44W 32L,https://bananarepublic.gap.com/browse/product.do?pid=445380002&vid=1&tid=brns000051,https://www.google.com/shopping/product/10257690018968728618?gl=us,10257690018968728618,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10257690018968728618,,,,Banana Republic,,29.97,4.7,58.0,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRBL8DQ7hLRbM9-qTLJRMYbvRxcVaiDLI20P5swcUv8oNcJ6CoDZDsIlgAylHoJla6YF6XDdjJuknvdf9G37RrMTRmO5WXoxnrGArwcEBmMIgc2DY-BLITR&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,100.0,SALE,['SALE'],,,ban_q,banana republic jeans,4.7,58.0,-70.03,0,1,1,0,0,0,1,0,0,0,,
47,Banana Republic Men's Slim World Traveler Jean Medium Wash Size 44W 34L,https://bananarepublic.gap.com/browse/product.do?pid=749644002&vid=1&tid=brns000051,https://www.google.com/shopping/product/13813765132448783122?gl=us,13813765132448783122,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13813765132448783122,,,,Banana Republic,,16.97,4.2,76.0,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRoTvJDdBdZ2CV3RWKj5sjMk4WDSpE1rTTzHwvemhFGjacG8KlXLb-9rWxsGiVyBIrftx-QE0kgvcZmCvqN04BwOPn2wLGsvqVrjXcUhiDKCbOvtzUqmJFccg&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,120.0,SALE,['SALE'],,,ban_q,banana republic jeans,4.2,76.0,-103.03,0,1,1,0,0,0,1,0,0,0,,
48,Banana Republic Women's The Straight Jean Medium Wash Size 33 Regular,https://bananarepublic.gap.com/browse/product.do?pid=755038002&vid=1&tid=brns000051,https://www.google.com/shopping/product/10722165107365063356?gl=us,10722165107365063356,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10722165107365063356,,,,Banana Republic,,110.0,3.4,5.0,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTAFQ0A-IJEcdmP7wyeOAKb0zmy9p7Ev0trmYmZQ5_CLGcLtoAwKOtxIG7WrS7Uk3VLiTfCegv7PEDNmQ8K6FcTukKPPNy2t685iK2XP-6g-lMmQGeSXz-RsQ&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic jeans,3.4,5.0,0.0,0,0,1,0,0,0,1,0,0,0,,
49,Banana Republic Men's Straight Organic Cotton Jean Indigo Rinse Wash Size 44W 34L,https://bananarepublic.gap.com/browse/product.do?pid=445375002&vid=1&tid=brns000051,https://www.google.com/shopping/product/11103902690853104592?gl=us,11103902690853104592,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11103902690853104592,,,,Banana Republic,,59.99,4.8,12.0,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSKxHFS7rntmTrjE0deciJWaTy9UnvA9kKPDKZTQ6ryvNql2a5Nx53iYgawFi9GFzOScc511CLRUeHxpKZPk3SFRSeBCnrsghGG_GSA1GlPDeTWhW67TbJ0&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,100.0,SALE,['SALE'],,,ban_q,banana republic jeans,4.8,12.0,-40.01,0,1,1,0,0,0,1,0,0,0,,
50,Banana Republic Women's Mid-Rise Skinny Jean Medium Wash Size 25 Regular,https://bananarepublic.gap.com/browse/product.do?pid=772723002&vid=1&tid=brns000051,https://www.google.com/shopping/product/13205822670214231642?gl=us,13205822670214231642,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13205822670214231642,,,,Banana Republic,,20.97,4.7,58.0,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRW4m1wuPTLnOAHIntsQgsAAvAmuOgcTPCkBZWDJ9bvDpHExyh-1e-lcdmoAU77_Wugy005IKydNz_knoMo29YyEo6sPnkdx0L7kaxyNpToNE1D8cufA5fo&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,110.0,SALE,['SALE'],,,ban_q,banana republic jeans,4.7,58.0,-89.03,0,1,1,0,0,0,1,0,0,0,,
51,Banana Republic Jeans | Banana Republic Premium Denim Straight Leg Women’s Jeans ...,https://poshmark.com/listing/Banana-Republic-Premium-Denim-Straight-Leg-Womens-Jeans--Like-New-64fe2e8892e491bb88f09acc?srsltid=AfmBOopX_v4c7eS7YyCg-Nckp9xuBXxKIg6_yZHjgwJDQgOaTkQqw0ZHiHQ#utm_source=gdm_unpaid,https://www.google.com/shopping/product/4080487259052138955?gl=us,4080487259052138955,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=4080487259052138955,,,,Poshmark,,40.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQbw9x1-u9SY_UJBkeh7PJFobUbuQ-juOaJFeOHk9kxJgt5DGvP57A_0OmjpHiskUCdRIFL2zkk_pGuq7X-BGEylYAV8Lg1PnftEJxnhh8F&usqp=CAE,"Delivery by Fri, Oct 6",,,,,,used,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,0,0,,
52,Banana Republic Coated Skinny Jeans Navy Blue Mid Rise Denim Women's,https://www.ebay.com/itm/204213442673?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoodxYUsDH5cua8lWuvxaBJPEaCtSc0OftHb_c-sLDtbEOTj_q8aCdw&com_cvv=81c269aab9bc5fc4177fabac3c77acd26f491510dd5f94a06570d6c819846581,https://www.google.com/shopping/product/1?gl=us&prds=pid:927690426755783228,927690426755783228,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=927690426755783228,,,,eBay - abovetheoverpass,,22.48,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSikGPdslXzTdSij5iZN2IeX84iQxuYQM2zsexJP6HTVGf9_CCpIE5CSmZKwrPRgmr2Io85tGBDh4e23FubSdRpv0E3FDxRmGJgwz-lFED2s9wnJPfvH57H&usqp=CAE,"Free delivery by Fri, Oct 6",,,,,,,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,1,0,,
53,Banana Republic Men's Tapered Organic Cotton Jean Medium Gray Wash Size 44W 34L,https://bananarepublic.gap.com/browse/product.do?pid=809953002&vid=1&tid=brns000051,https://www.google.com/shopping/product/6986089907468814673?gl=us,6986089907468814673,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6986089907468814673,,,,Banana Republic,,24.97,5.0,12.0,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ4QwYoRtNnyg0ZidUmVVklSkkS-z7gLTXwKgvSwaxhUeK83noR-m8JclvIML-0YLUnq0DR8sg6f-dgXh_gbk8US58Xi-UwKGo-OIIardiC&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,100.0,SALE,['SALE'],,,ban_q,banana republic jeans,5.0,12.0,-75.03,0,1,1,0,0,0,1,0,0,0,,
54,Banana Republic Women's The Slim Jean Dark Wash Size 24 Regular,https://bananarepublic.gap.com/browse/product.do?pid=550637002&vid=1&tid=brns000051,https://www.google.com/shopping/product/511448344889369480?gl=us,511448344889369480,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=511448344889369480,,,,Banana Republic,,110.0,4.2,135.0,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTcePgeKL25TfaT5-DsKsN447qUHNTIO19vXg_4dybEpAu85V3n9YeW5N56a5KBM3VwOvpeY70ry_sC6x7JY1bmAPP0UIAE8pW8PEiRgSBEvDngEhcnB0RwAw&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic jeans,4.2,135.0,0.0,0,0,1,0,0,0,1,0,0,0,,
55,Banana Republic High Waisted Jeans | Banana Republic Nwt Factory High-Waist Paper ...,https://curtsyapp.com/item/banana-republic-nwt-factory-high-waist-paper-bag-jean/vLp0JJGxjC?srsltid=AfmBOopb2w8px6k9YxMeyXt5HrEuPTBeldokLwupEkdDGN3NuafvuugiJKY,https://www.google.com/shopping/product/3854083200281078600?gl=us,3854083200281078600,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3854083200281078600,,,,Curtsy,,40.0,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTLswX8llmlJ4lpNZ6ZipxTrcRwJj-temyvOSxEJbF2Mk0ZrtMob8Voc8iHhicJJuMFjO49VZNDUuSfaJF85FlTOIVuf9qRTJs85zlGEz8&usqp=CAE,$7.45 delivery,,,,,,,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,0,0,,
56,Banana Republic Jeans Women's 2p - 2 Petite,http://www.threadtraders.com/banana-republic-jeans-women-s-2p-2-petite.html,https://www.google.com/shopping/product/3259751959031773052?gl=us,3259751959031773052,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3259751959031773052,,,,Thread Traders,,17.99,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRFhY3j57jiyXWqQZCZ_vpuKdrA0T5oL1RlVGR86huPJskO_nvBgRC7VHWtMm-YGT1GbQX5wdB9Snvefg2ld8thYeX9yhxPt82RbxX7DiiHc-6j31BFw5V3&usqp=CAE,"Delivery by Mon, Oct 9",,,,,,used,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,0,0,,
57,Banana Republic Men's Slim Organic Cotton Jean Medium Gray Wash Size 33W 32L,https://bananarepublic.gap.com/browse/product.do?pid=659796012&vid=1&tid=brns000051,https://www.google.com/shopping/product/13051868464280402601?gl=us,13051868464280402601,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13051868464280402601,,,,Banana Republic,,60.0,4.3,6.0,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTZQ2YVT2pQ1aqeqNwtj1sVyyYBWnOfHBsCVNxoqygF8W0OimbXtOejCvP_qdNQ2BRkoWiitzSY7mqr6bdmUbZlPPxOnZTku845RjUWITXFUDHEyyIXUFa2wA&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic jeans,4.3,6.0,0.0,0,0,1,0,0,0,1,0,0,0,,
58,Banana Republic Women's The Loose Jean Medium Wash Petite Size 29 Petite,https://bananarepublic.gap.com/browse/product.do?pid=580576002&vid=3&tid=brns000051,https://www.google.com/shopping/product/804596728285506611?gl=us,804596728285506611,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=804596728285506611,,,,Banana Republic,,130.0,4.6,13.0,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQIgPEmbreeDX9w4BoCELBcHzCxyxsy020_H9Pv83NRu63UYHs8H1rCewSIdWVEgc9GDSFjfOggQ7EpCV80Dvw1cBImVX_Rz5_BxYDeNlDb3CqR63j_E9PS&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic jeans,4.6,13.0,0.0,0,0,1,0,0,0,1,0,0,0,,
59,Banana Republic Factory Women's Beau Jean Rinse Regular Size 26,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=720559001&vid=1&tid=bfns000001,https://www.google.com/shopping/product/13707477431995077716?gl=us,13707477431995077716,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13707477431995077716,,,,Banana Republic Factory,,48.0,3.9,8.0,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRDmRWazw4rx0TzTXILuDLH2I9G4Pgd_IWo0AP0_1fzf3S29ayLgOIrhj3vY2uBuomqwQEKL_EWze6CAY3ylwXDb7abjGAB7HafCY14-4FfkYI5G8MJlqEGzQ&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,80.0,SALE,['SALE'],4.6,,ban_q,banana republic jeans,3.9,8.0,-32.0,0,1,1,0,0,0,1,0,0,0,,
60,"Banana Republic Mid-Rise Crop Flare Jean, Size 32 Reg - Regular 32 in.",https://www.bonanza.com/listings/Banana-Republic-Mid-Rise-Crop-Flare-Jean-size-32-Reg/790447358?goog_pla=1&variation_id=1550481561,https://www.google.com/shopping/product/13658826541040042330?gl=us,13658826541040042330,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13658826541040042330,,,,Bonanza - Lesti's store,,69.5,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSWkQikIFuUg41FOZx8K6hYjmUuwwelRtpENqzJaoGDcwI28XeuVHk-xYmKMCtzcgcC6U-BgNXBvn3TpPPUVqc3bXqpDpPihHg3bc33m8LgJoZyXf0SxFjC&usqp=CAE,$10.50 delivery,,,,,,,ban_q,banana republic jeans,4.459999999999999,94.72,0.0,0,0,0,0,0,0,0,0,0,0,,
1,Banana Republic Factory Men's Crew Neck Short Sleeve Premium-Wash T Shirts,https://www.amazon.com/Banana-Republic-Premium-Wash-Shirts-X-Large/dp/B0776GTZ57?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3UJ702XVZL62K,https://www.google.com/shopping/product/17525682969416206165?gl=us,17525682969416206165,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17525682969416206165,,,,Amazon.com - Seller,,23.97,4.8,101.0,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTdPHXrBDTgK_BU9giV4zdYYcHy-Uu-YlVn2aTahHY-08wCs5jkP7xiFfeDOswKqThNgf4saH2q4DvEM6GcgMBrxmmEdyRVCCcquPvZCOX_A9O_w7OHNsZR&usqp=CAE,$5.99 delivery,,,,,,,ban_q,banana republic tshirts,4.8,101.0,0.0,0,0,0,0,0,0,0,1,0,0,,
2,Banana Republic Factory Men's Graphic T-Shirt White Regular Size L,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=579702011&vid=1&tid=bfns000001,https://www.google.com/shopping/product/6113924039767362153?gl=us,6113924039767362153,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6113924039767362153,,,,Banana Republic Factory,,27.97,4.9,15.0,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTXHUgPdBld4Do-jXup6AOZI-4elaV3I1sCMrZUN51xodHqXmAFXQnN_bMLLgugB1FsB9WXN-LRIFDA8R-RTV-eT-xgz3IHWJW2Law4ysg5vg6hfq2B-Hvi&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,35.0,SALE,['SALE'],4.6,,ban_q,banana republic tshirts,4.9,15.0,-7.030000000000001,0,1,1,0,0,0,1,0,0,0,,
3,Banana Republic Factory Men's Graphic T-Shirt Off White Regular Size S,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=623423001&vid=1&tid=bfns000001,https://www.google.com/shopping/product/15710135774613534618?gl=us,15710135774613534618,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15710135774613534618,,,,Banana Republic Factory,,21.0,5.0,4.0,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSn4VDRKB_XEmymyjLPUhRY5X3iJtLM8uDcQt16lJ44aZDHXc5z0jasODVwE7TwUEBzs4UGX1QNpgKLqN64CJKPDVLVRJe94zSRMav5WTG6SBmftevAzayu9g&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,35.0,SALE,['SALE'],4.6,,ban_q,banana republic tshirts,5.0,4.0,-14.0,0,1,1,0,0,0,1,0,0,0,,
4,Mens Banana Republic Bottles Of Beer Logo Graphic Tee T-shirt 7a,https://www.ebay.com/itm/374020363524?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOorSZnlv-MbBpNFWZJWdW3EtA_VuArT0FZt5WEn2o0uMsM9xtHgUHiA&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:13761337674594357925,13761337674594357925,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13761337674594357925,,,,eBay - jbjbluemoon,,14.99,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT3_D_izxFAe96_SZqa3hyI5fUBqB9Arnp41fAlCqVavlFRILNUyV3TspNYoNOYLSFVjbFSFSMtJJMmri341u0_Pmfc1SK6dNyLHwUH1Nba&usqp=CAE,"Delivery by Mon, Oct 9",,,,,,,ban_q,banana republic tshirts,4.760000000000001,51.266666666666666,0.0,0,0,0,0,0,0,0,0,1,0,,
5,Banana Republic Women's Slub Crew-Neck T-Shirt New Hunter Green Size Xs,https://bananarepublic.gap.com/browse/product.do?pid=817022052&vid=1&tid=brns000051,https://www.google.com/shopping/product/16380839794008876388?gl=us,16380839794008876388,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=16380839794008876388,,,,Banana Republic,,45.0,,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTzYJrAlLWiaKmhaV92N9g0nfmngRFENku0WDGYr9sjRFIhv08f-8KQRIxNyowU1aimwTIBYcowJP-Gs8YAdUXkv_2cKBp1UHr2p6JNTMU&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic tshirts,4.760000000000001,51.266666666666666,0.0,0,0,1,0,0,0,1,0,0,0,,
